Id,Denumire,Categorie,Imagine,Clasa_Eenergetica,Pret,Url,Consum_energetic,UM
636,"Masina de spalat rufe cu uscator Beko HTV 8736 XSHT, 1400 RPM, 8 kg spalare, 5 kg uscare, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/145901_4.jpg,Clasa D,2999.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,2.64,kWh/ciclu
637,"Masina de spalat rufe cu uscator LG F4DV328S0U, 8 kg spalare/6 kg uscare, AI Direct Drive, TurboWash™360, Steam, SmartDiagnosis, Clasa B",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/f/4/f4dv328s0u.jpg,Clasa B,2499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.59,kWh/ciclu
638,"Masina de spalat rufe cu uscator Samsung  WD80T4046EE/LE, 1400 RPM, 8 kg spalare, 5 kg uscare, Clasa E, (clasificare energetica veche Clasa  B)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/142923_1.jpg,Clasa E,2099.9,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.26,kWh/ciclu
639,"Masina de spalat rufe cu uscator Beko HTV8636XS0, 1200 RPM, 8 kg spalare, 5 kg uscare, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/146954_1.jpg,Clasa E,2599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.24,kWh/ciclu
640,"Masina de spalat rufe cu uscator Indesit BDE 761483X WS EE N, 1400 RPM, 7 kg spalare, 6 kg uscare, Clasa D, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143924_1.jpg,Clasa D,2199.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.07,kWh/ciclu
641,"Masina de spalat rufe cu uscator LG F4DV509S0E, 1400 RPM, 9 kg spalare, 6 kg uscare, Clasa B",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/m/a/masinaf4dv509s0e_1.jpg,Clasa B,2999.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.59,kWh/ciclu
642,"Masina de spalat rufe cu uscator LG F4DV710S1E, 1400 RPM, 10.5 kg spalare, 7 kg uscare, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/146130_1.jpg,Clasa E,3149.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.91,kWh/ciclu
643,"Masina de spalat rufe cu uscator Bosch WDU8H541EU, 1400 RPM, 10 kg spalare, 6 kg uscare, Clasa E, (clasificare energetica veche Clasa  B)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/d/wdu8h541eu.jpg,Clasa E,6499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.64,kWh/ciclu
644,"Masina de spalat rufe cu uscator Hotpoint RDD 1175238 KD VJ EU, 1600 RPM, 11 kg spalare, 7 kg uscare, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143928_1.jpg,Clasa D,3149.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.7,kWh/ciclu
645,"Masina de spalat rufe cu uscator Beko HTV8746XG, 1400 RPM, 8 kg spalare, 5 kg uscare, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/146956_1.jpg,Clasa D,3199.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,2.64,kWh/ciclu
646,"Uscator de rufe Bosch WTH85202BY, Condensare si pompa de caldura, 7 kg, Clasa A++",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143304_4.jpg,Clasa A,4099.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,1.02,kWh/ciclu
647,"Masina de spalat rufe cu uscator Beko HTV 8716 X0, 1400 RPM, 8 kg spalare, 5 kg uscare, Clasa C, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143878_1.jpg,Clasa D,2799.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,2.64,kWh/ciclu
648,"Masina de spalat rufe cu uscator Indesit BDE 961483X WS EU N, 1400 RPM, 9 kg spalare, 6 kg uscare, Clasa C, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/b/d/bde961483xwseun_4.jpg,Clasa C,2499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.07,kWh/ciclu
649,"Masina de spalat rufe cu uscator Hotpoint RDD 966238 WS VJ EU, 1600 RPM, 9 kg spalare, 6 kg uscare, Clasa D/E, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143927_1_1.jpg,Clasa D,2299.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.7,kWh/ciclu
650,"Masina de spalat rufe cu uscator Bosch WNA14400BY, 1400 RPM, 9 kg spalare, 6 kg uscare, Clasa E, (clasificare energetica veche Clasa B)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/145211_1.jpg,Clasa E,3449.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.72,kWh/ciclu
651,"Masina de spalat rufe cu uscator Beko HTE10736XW, 1400 RPM, 10 kg spalare, 6 kg uscare, Clasa B",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/147626_1.jpg,Clasa B,3899.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.06,kWh/ciclu
652,"Masina de spalat rufe cu uscator Hotpoint AQD1072D 697 EU/B N, 1600 RPM, 10 kg spalare, 7 kg uscare, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143929_1.jpg,Clasa D,3149.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,4.14,kWh/ciclu
653,"Masina de spalat rufe cu uscator Whirlpool FWDG 861483 WBV EE N, 1400 RPM, 8 kg spalare, 6 kg uscare, Clasa C/D, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143931_1.jpg,Clasa D,2649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,5.44,kWh/ciclu
654,"Masina de spalat rufe cu uscator Whirlpool FWDG 971682E WSV EU N, 1600 RPM, 9 kg spalare, 7 kg uscare, Clasa E, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143932_5.jpg,Clasa E,2749.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,4.14,kWh/ciclu
655,"Masina de spalat rufe cu uscator Whirlpool FWDG 971682 WBV EE N, 1600 RPM, 9 kg spalare, 7 kg uscare, Clasa D, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143933_10.jpg,Clasa D,2749.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.07,kWh/ciclu
656,"Masina de spalat rufe cu uscator Beko HTE7616X0, 1200 RPM, 7 kg spalare, 4 kg uscare, Clasa D, (clasificare energetica veche Clasa  B)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/144042_1.jpg,Clasa E,2599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,2.65,kWh/ciclu
657,"Masina de spalat rufe cu uscator LG F4DV710S2SE, 1400 RPM, 10.5 kg spalare, 7 kg uscare, Tehnologia ThinQ, TurboWash, Steam, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/148235_1.jpg,Clasa E,5499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.91,kWh/ciclu
658,"Masina de spalat rufe cu uscator Hotpoint AQD972F 697 EU N, 1600 RPM, 9 kg spalare, 7 kg uscare, Clasa D, (clasificare energetica veche Clasa  A)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/144690_1_1.jpg,Clasa D,2899.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.91,kWh/ciclu
659,"Masina de spalat rufe cu uscator Bosch WNA13400BY, 1400 RPM, 8 kg spalare, 5 kg uscare, EcoSilence Drive, AutoDry, ActiveWater Plus, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/148122_1.jpg,Clasa E,5299.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,3.13,kWh/ciclu
660,"Masina de spalat rufe Whirlpool FFB 7238 WV EE, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/142048_6.jpg,Clasa D,1799.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
661,"Masina de spalat rufe Indesit MTWE 71252 WK EE, 1200 RPM, 7 kg, Clasa E, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/142049_6.jpg,Clasa E,1599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.78,kWh/ciclu
662,"Masina de spalat rufe slim Arctic APL61025XLW0, 1000 RPM, 6 kg, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/144108_1.jpg,Clasa E,1229.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.73,kWh/ciclu
663,"Masina de spalat rufe slim Arctic APL61225XLW3, 1200 RPM, 6 kg, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143582_70.jpg,Clasa E,1599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.73,kWh/ciclu
664,"Masina de spalat rufe Beko WUE7512XWW, 1000 RPM, 7 kg, Clasa E, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143013_1.jpg,Clasa E,2649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.78,kWh/ciclu
665,"Masina de spalat rufe Beko WUE 6512 XWST, 1000 RPM, 6 kg, Clasa E, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143994_1.jpg,Clasa E,1649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.49,kWh/ciclu
666,"Masina de spalat rufe Arctic APL71025XLW0, 1000 RPM, 7 kg, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143981_1.jpg,Clasa E,1599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
667,"Masina de spalat rufe Bosch WAN24062BY, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/142777_5.jpg,Clasa D,2349.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
668,"Masina de spalat rufe slim LG F2WV3S7S3E, 1200 RPM, 7 kg, Clasa D (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/f/2/f2wv3s7s3e.jpg,Clasa D,2399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
669,"Masina de spalat rufe Arctic APL71015XLW0, 1000 RPM, 7 kg, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143899_1.jpg,Clasa E,1499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
670,"Masina de spalat rufe Whirlpool FFS 7238 W EE, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/142881_1.jpg,Clasa D,1649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
671,"Masina de spalat rufe Beko WUE7612XST, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143748_1.jpg,Clasa D,1799.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
672,"Masina de spalat rufe Arctic APL61015XLW0, 1000 RPM, 6 kg, Clasa E",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143838_1.jpg,Clasa E,1049.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.47,kWh/ciclu
673,"Masina de spalat rufe Arctic APL71224XLW3, 1200 RPM, 7 kg, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143901_1.jpg,Clasa D,1699.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
674,"Masina de spalat rufe Indesit MTWSA 61252 WK EE, 1200 RPM, 6 kg, Clasa F, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/142047_6.jpg,Clasa F,1499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.78,kWh/ciclu
675,"Masina de spalat rufe Samsung WW70T4020EE/LE, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143249_1.jpg,Clasa D,1599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
676,"Masina de spalat rufe Beko WTV 7522 XCW, 1000 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143406_10.jpg,Clasa D,2699.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
677,"Masina de spalat rufe Samsung WW70TA046AX/LE, 7 kg, 1400 RPM, Clasa B, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/w/ww70ta046axle-1.jpg,Clasa B,1899.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.52,kWh/ciclu
678,"Masina de spalat rufe slim Beko WUE6512BWW, 1000 RPM, 6 kg, Clasa E, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143149_1.jpg,Clasa E,2499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.73,kWh/ciclu
679,"Masina de spalat rufe Arctic APL71224XLAB, 1200 RPM, 7 kg, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143499_1.jpg,Clasa D,2849.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
680,"Masina de spalat rufe Beko B3WFU7704WB, 1000 RPM, 7 kg, 15 programe, Clasa D",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/b/3/b3wf_u_7704_wb.jpg,Clasa D,1649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.68,kWh/ciclu
681,"Masina de spalat rufe Indesit BWA 71283X W EE N, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/b/w/bwa71283xween.jpg,Clasa D,1649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
682,"Masina de spalat rufe Whirlpool FWSG 71283 SV EE N, 1200 RPM, 7 kg, Clasa D, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143906_6.jpg,Clasa D,1549.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.69,kWh/ciclu
683,"Masina de spalat rufe slim Whirlpool FWSG 61282 WV EE N, 1200 RPM, 6 kg, Clasa E, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143760_1_1.jpg,Clasa E,1349.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.73,kWh/ciclu
684,"Masina de spalat rufe LG F4WV509S1E, 1400 RPM, 9 kg, AI Direct Drive, Steam, TurboWash, Clasa B",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/f/4/f4wv509s1e_1.jpg,Clasa B,2299.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.58,kWh/ciclu
685,"Masina de spalat rufe Arctic APL81013XLW3, 1000 RPM, 8 kg, Clasa C",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/141986_1.jpg,Clasa C,1699.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.62,kWh/ciclu
686,"Masina de spalat rufe LG F4WV308S6TE, 1400 RPM, 8 kg, Clasa C, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/144060_1.jpg,Clasa C,2899.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.63,kWh/ciclu
687,"Masina de spalat rufe Arctic APL81223XLW2, 1200 RPM, 8 kg, Clasa C",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/144543_1.jpg,Clasa C,1499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.62,kWh/ciclu
688,"Masina de spalat rufe Arctic AB91223XLW5, 1200 RPM, 9 kg, Clasa B (Clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143993_3.jpg,Clasa B,2099.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.57,kWh/ciclu
689,"Masina de spalat rufe Beko B3WFU 782C WB, 8 kg, 1200 rpm, SteamCure, Recycled Tub, HomeWhiz, Motor ProSmart Inverter, Aquawave, Blocare acces copii, Anti-Sifonare, Clasa C",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/b/3/b3wfu782cwb.jpg,Clasa C,2199.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.62,kWh/ciclu
690,"Masina de spalat rufe Samsung WW80T504DAE/S7, 8 kg, Eco Bubble, Bubble Soak, AI Control, Hygiene Steam, Tehnologia Digital Inverter, Sertar StayClean, Clasa B",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/w/ww80t504daes7.jpg,Clasa B,1829.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.55,kWh/ciclu
691,"Masina de spalat rufe LG F4WV309S3E, 1400 RPM, 9 kg, Clasa B, (clasificare energetica veche Clasa A+++)",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/144655_.jpg,Clasa B,2199.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.46,kWh/ciclu
692,"Masina de spalat rufe Arctic APL81023XLW0, 1000 RPM, 8 kg, Clasa C",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/a/p/apl81023xlw0_8.jpg,Clasa C,1749.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.62,kWh/ciclu
693,"Masina de spalat rufe Beko B3WFU7922WB, 9 kg, 1200 rpm, Recycled Tub, Silent Tech, Motor ProSmart Inverter, HomeWhiz, AddXtra, Aquawave, SteamCure, Clasa C",MASINI DE SPALAT RUFE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/b/3/b3wfu7922wb.jpg,Clasa C,1749.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.65,kWh/ciclu
